ts,id,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14
2024-11-12 23:40:49.304323,257,1.01372903127395E-17,2.51863132968168E-17,0.133806059129503,1.03472284139955E-17,9.27520087127123E-18,8.51369330354152E-18,0.0111916919825268,3.56977902702068E-17,1.36761320277149E-17,5.17371785256168E-17,5.38103640267637E-05,1.56554806619515E-17,1.39550471897117E-17,1.46929030333809E-17,2.68003641174008E-04
2024-11-12 23:42:43.096243,258,2.29037708937563E-18,1.62938499593085E-17,0.133690293215597,1.6534029407568E-17,2.51116036236031E-17,1.0765266930726E-17,0.0108078735458282,3.67990189581101E-17,2.01256962159779E-17,4.1111486455249E-17,2.57634842445099E-04,4.61915713231689E-18,2.14043785100327E-17,1.51059244686885E-17,3.14376543221229E-04
2024-11-12 23:44:36.903355,259,1.01643953670516E-17,1.89335030779939E-17,0.133552571471721,3.38587445409887E-17,2.0441829173743E-17,1.74784879736161E-17,0.0103959169087524,2.84651449150433E-17,4.63407421405019E-18,3.50455702121018E-17,4.62387642765795E-04,1.04077895060592E-17,2.21807097070659E-17,1.34019695108388E-17,3.52913820997762E-04
2024-11-12 23:46:30.698338,260,1.3782920117722E-17,1.66249753537108E-17,0.133384905598085,8.89441775551901E-18,1.18868663228244E-17,7.29774139979867E-18,9.95897037328148E-03,4.31831780246765E-17,9.27233180308644E-18,4.92838820951396E-17,6.64302160186229E-04,8.50545759426312E-18,2.50546721568738E-17,1.08581292701771E-17,3.83850629861608E-04
2024-11-12 23:48:24.490141,261,7.86046575051991E-19,1.63105011863147E-17,0.133225841954238,1.07722495663636E-17,1.49511690359867E-17,1.28610482076098E-17,9.51947147571516E-03,3.50783821464323E-17,8.69494682871165E-18,3.74320416724848E-17,8.54611654293883E-04,8.35702729262752E-18,1.90193127305747E-17,1.26115895842563E-17,4.03899720068519E-04
2024-11-12 23:50:18.296649,262,3.91668034810388E-18,2.49831634297124E-17,0.133043297609086,1.55803158153935E-17,2.04322448681186E-17,1.58028130467595E-17,9.06350590695908E-03,2.59708571591955E-17,1.00902868785056E-17,5.48393393052891E-17,1.03401164797799E-03,5.70013795941178E-18,2.23381936073005E-17,1.40702733449963E-17,4.11685480976309E-04
2024-11-12 23:52:12.098944,263,2.39879730662418E-18,4.94813698149025E-18,0.132847368718012,1.8770962276167E-17,1.22031291508168E-17,2.27378764793198E-17,8.5941594621667E-03,4.44085511806946E-17,7.84839713966857E-18,2.89948178634788E-17,1.20277921821545E-03,6.26628709267116E-18,2.35669170063907E-17,1.28560957455766E-17,4.09894795744661E-04
2024-11-12 23:54:05.896155,264,5.36680075380325E-18,2.23603903972544E-17,0.132645877506305,8.35498257688192E-18,1.80896591324628E-17,1.55815461886032E-17,8.1102362451121E-03,3.57352042463653E-17,5.59937036532656E-18,4.56674073901691E-17,1.36063271015578E-03,8.42389564428219E-18,1.53015781436736E-17,1.39284264919904E-17,3.95600881868131E-04
2024-11-12 23:55:59.689235,265,7.57586268024246E-18,1.20549429751898E-17,0.13241491716051,3.47232007010382E-18,1.44075038242968E-17,2.20105062509719E-17,7.62358489458238E-03,3.91227539950481E-17,1.27854109111174E-17,4.12806278849097E-17,1.48879972549991E-03,7.25736481210127E-18,2.11248927946733E-17,9.19242932362049E-18,3.68780246419852E-04
2024-11-12 23:57:53.498796,266,1.26174027823001E-17,2.70626362132262E-17,0.132170749763981,5.7679755407625E-18,1.61491361357632E-17,1.18911300204424E-17,7.11432392284653E-03,2.72947330096213E-17,1.91864432076983E-17,3.90860330015893E-17,1.6023482933152E-03,1.06460916076509E-17,2.8366175119549E-17,1.59349714620159E-17,3.29548620537743E-04
2024-11-12 23:59:47.311078,267,9.45966395493603E-18,9.20045631238201E-18,0.131924127477499,1.0604706177306E-17,1.51029455179464E-17,1.06197733060987E-17,6.62061789358621E-03,3.14796351340949E-17,1.31681868139493E-17,4.42117460574658E-17,1.68524613360905E-03,5.94939439844064E-18,1.64997529143262E-17,8.68296132228911E-18,2.78560914165303E-04
2024-11-13 00:01:41.104852,268,8.82269517860079E-18,2.69744356413941E-17,0.131666871069068,1.7065732552349E-17,2.39277601589977E-17,1.59172099448768E-17,6.12067026023942E-03,3.20317877548761E-17,1.30632308069765E-17,4.65129465374263E-17,1.74269069008238E-03,4.70273139348599E-18,2.79158039585346E-17,1.43300465099213E-17,2.18199243773903E-04
2024-11-13 00:03:34.902554,269,2.3445871979999E-18,5.58191739974095E-18,0.131398992897963,9.2791173534459E-18,2.96059768297164E-17,1.95244955816575E-17,5.62213717012844E-03,2.85184546046295E-17,1.50674889741968E-17,4.8931141601174E-17,1.77298204264532E-03,9.85384400322144E-18,2.18301745312921E-17,1.28636810812807E-17,1.54071252572467E-04
2024-11-13 00:05:28.706372,270,1.40404181336873E-17,1.08081277570051E-17,0.131115314887166,1.16614319651129E-17,1.17305179456187E-17,1.95062846490294E-17,5.13535991130471E-03,3.17316881843379E-17,7.15222369900325E-18,4.68912793014982E-17,1.77457776851485E-03,1.2867673596854E-17,1.17393830217333E-17,1.3202412946806E-17,9.53868775858039E-05
2024-11-13 00:07:22.521806,271,3.76760254938713E-18,2.42252561963658E-17,0.130798580681435,2.92693596385014E-17,1.61277505042462E-17,2.10880079512373E-17,4.65222626568978E-03,3.83046834725814E-17,8.99557856894376E-18,3.77391069292859E-17,1.73842926202586E-03,1.71229458979308E-18,2.089391838577E-17,1.26610415642797E-17,3.37074179170439E-05
2024-11-13 00:09:16.321552,272,8.07730618501701E-18,5.93439139214083E-18,0.130486675100222,1.25447316206466E-17,1.50015442611486E-17,2.28553750277687E-17,4.18360477558697E-03,3.32950170440459E-17,1.04848941027528E-17,4.52287278787864E-17,1.66879241110462E-03,5.14641084931021E-18,2.08378687347522E-17,1.33232694217624E-17,3.013859980066E-05
2024-11-13 00:11:10.111606,273,1.74827600313288E-18,3.78446725793128E-17,0.130169519816211,3.13061991255453E-17,1.6016759918042E-17,1.78577013572604E-17,3.72335381794487E-03,3.31965234896819E-17,1.43557657432664E-17,3.50703176526815E-17,1.57268818964615E-03,4.21408812646701E-18,2.37320626680729E-17,1.09300641948137E-17,8.68178557610314E-05
2024-11-13 00:13:03.905212,274,4.39101879856629E-18,9.15085839789123E-18,0.129821522462057,1.85667091008694E-17,1.44493069845357E-17,2.95816500966883E-17,3.28018715400125E-03,2.29311482952315E-17,4.57124018837958E-18,3.94231495264747E-17,1.4489250095069E-03,5.08900584904372E-18,1.6870739117983E-17,1.62330854933699E-17,1.27544905603794E-04
2024-11-13 00:14:57.723382,275,5.42101086242752E-19,2.65459617912649E-17,0.129457671884116,3.30497815446552E-17,6.78265013868192E-18,1.91902795008994E-17,2.88432753479401E-03,3.39839262786778E-17,8.9673996792609E-18,5.5345526441552E-17,1.29266443543044E-03,4.47350664070344E-18,1.76301382453904E-17,1.19545748657284E-17,1.47784661792575E-04
2024-11-13 00:16:51.520765,276,2.76471553983804E-18,3.8593520047525E-17,0.129076492033357,4.30502363672126E-17,5.52883924644911E-18,2.32091414904261E-17,2.50334108932757E-03,3.32905948487743E-17,1.20872133256044E-17,3.34684259755029E-17,1.1242501686721E-03,5.45926188958345E-18,2.08293333708158E-17,1.49353941861929E-17,1.48188362796226E-04
2024-11-13 00:18:45.329344,277,9.13440330319037E-18,1.46301035641561E-17,0.128698174043842,7.63692750267353E-18,3.98784369017818E-17,1.51852994222325E-17,2.18004496121114E-03,2.9423609923442E-17,9.81054492472343E-18,3.83784832697734E-17,9.34849658469361E-04,4.93825221675558E-18,1.97744110182165E-17,8.3212030912178E-18,1.29785546733606E-04
2024-11-13 00:20:39.135237,278,1.17229359899995E-17,1.88827027649577E-17,0.128297094263676,6.87947447964317E-18,1.65019142964103E-17,1.40058465634828E-17,1.88446712897415E-03,4.06386034235206E-17,1.75063680900686E-17,4.39497741801464E-17,7.36569352573531E-04,4.58852233721444E-18,2.5491578557302E-17,1.11294657041935E-17,9.51572157234467E-05
2024-11-13 00:22:32.927012,279,3.06287113727155E-18,2.51190202310404E-17,0.127877131759295,1.48223561328873E-17,6.53749361211009E-18,3.3877661624312E-17,1.62334847099713E-03,3.46187868576571E-17,1.95384155405873E-17,3.56268260228427E-17,5.44320013703617E-04,4.51327305948688E-18,2.14260964417231E-17,1.29312594717343E-17,3.84224387360759E-05
2024-11-13 00:24:26.728072,280,2.41234983378025E-18,1.51585773142283E-17,0.127438578430671,2.15654825623573E-17,6.65596534201253E-18,2.03273104436349E-17,1.41012938571039E-03,2.98164553870495E-17,8.44691059519757E-18,3.31958110153642E-17,3.55843184932436E-04,8.04725548974275E-18,1.67882803017155E-17,1.67860953349375E-17,2.73318552055369E-05
2024-11-13 00:26:20.531497,281,5.28548559086683E-19,1.15403457355484E-17,0.126987178186753,8.82503709869391E-18,2.17490896011398E-17,2.01228139912378E-17,1.25015127685181E-03,3.81921795444402E-17,1.46004246356036E-17,2.80118171677254E-17,1.79618858633334E-04,8.3895047004782E-19,2.05627599256323E-17,1.28767613188988E-17,9.91376125159508E-05
2024-11-13 00:28:14.341482,282,6.85757874097082E-18,1.57844021882907E-17,0.126536932951472,5.92946420644744E-18,1.65470994025076E-17,5.7982663106695E-18,1.15022460294061E-03,2.64096252745347E-17,8.89958216262513E-18,2.84637694896609E-17,2.27158578913559E-05,1.00712838309509E-17,2.02993417345892E-17,1.12234267676422E-17,1.71894287734874E-04
2024-11-13 00:30:08.145042,283,9.2970336290632E-18,2.50466798377457E-17,0.12605975078659,1.11425420264693E-17,1.90555134375392E-17,2.57210124448244E-17,1.08497907855832E-03,3.13378361468657E-17,9.49881719212302E-18,2.86750360025001E-17,1.0129730741615E-04,1.60688417843542E-18,1.262370805592E-17,1.11132485001261E-17,2.387881065156E-04
2024-11-13 00:32:01.948915,284,1.54498809579184E-18,3.57552237254695E-17,0.125572927524966,1.5870641885421E-17,2.55499250755219E-17,1.16345696644769E-17,1.06787130764175E-03,2.94520622617242E-17,9.64987097175271E-18,3.62890294632414E-17,1.96450970636984E-04,1.18966295315117E-18,1.0528563320236E-17,1.09596779038044E-17,2.94163245608412E-04
2024-11-13 00:33:55.742702,285,8.2534890380459E-18,1.44400162491891E-17,0.125069204290169,1.79922129135015E-17,1.00027082736567E-17,1.76413224788725E-17,1.1130598070853E-03,1.29026463624933E-17,1.0363738891646E-17,4.20187081742734E-17,2.56331928559532E-04,2.08105311653524E-18,2.22845173742016E-17,9.42199161360463E-18,3.32594391215942E-04
2024-11-13 00:35:49.553093,286,2.84603070277445E-18,1.57154274533713E-17,0.124545007619787,1.2220720850224E-17,1.37507208486694E-17,3.28356081232434E-17,1.20701328238464E-03,3.096080859873E-17,4.83713396431382E-18,3.32970017577745E-17,2.81395075691695E-04,9.57115287130569E-18,1.49434907285544E-17,1.23538139624123E-17,3.55080649482893E-04
2024-11-13 00:37:43.354493,287,2.83247817561838E-18,1.66123530659693E-17,0.123991042599974,7.75436072516977E-18,1.54970058590372E-17,8.80533667748479E-18,1.35283450831434E-03,2.73936944736641E-17,4.85563906975172E-18,3.32460613383006E-17,2.48803721083575E-04,6.6131737368993E-18,1.64456849750693E-17,1.51409065368931E-17,3.51139898794143E-04
2024-11-13 00:39:37.145085,288,9.89334482393023E-19,2.67886991899014E-17,0.13390728532675,6.58740676964271E-18,1.81101076441613E-17,1.11431349321242E-17,0.011518479042882,3.91071135541711E-17,1.32704643538098E-17,3.7665282045681E-17,1.30390398527014E-04,9.89281264725198E-18,2.53788734754201E-17,1.0801134188646E-17,2.2094245400639E-04
2024-11-13 00:41:30.936595,289,1.11672823766007E-17,3.3909809380421E-17,0.133797552786428,3.86427868084369E-18,1.61930089506574E-17,2.64372816851066E-17,0.0111742813615122,3.84004675625533E-17,7.3392701053482E-18,2.88098107715448E-17,6.46308099477276E-05,1.44017801072276E-17,2.52726559245973E-17,1.4941038165584E-17,2.71295983206454E-04
2024-11-13 00:43:24.745159,290,9.06664066741003E-18,1.34349855391124E-17,0.133674976151411,1.42660730309855E-17,4.80862211306117E-18,4.68736192966662E-18,0.0107697210369794,3.70048736737494E-17,7.46130053359287E-18,4.61650776535157E-17,2.75791813087445E-04,7.7589882878515E-18,1.8630938724771E-17,1.60692180855166E-17,3.18959545274185E-04
2024-11-13 00:45:18.551477,291,1.99222149194211E-18,2.83382863374943E-17,0.133550376829025,2.70950949956561E-18,3.33841380135875E-18,1.40220267804856E-17,0.0103536845890464,3.43850025481779E-17,1.79486001425486E-18,4.04163529147472E-17,4.90919462462941E-04,6.97970062265051E-18,2.60033990137545E-17,1.0655283763873E-17,3.59497290481715E-04
2024-11-13 00:47:12.352998,292,8.32125167382625E-18,2.12072981390213E-17,0.133357789133501,1.53112454804091E-17,2.54139347404322E-17,7.14689514745013E-18,9.8722447193846E-03,3.32045850095727E-17,2.17507960368798E-17,3.97381520850855E-17,7.05787839055908E-04,6.97914692887321E-18,2.88005866639834E-17,1.29800388053702E-17,3.92568083309408E-04
2024-11-13 00:49:06.145319,293,5.09575021068187E-18,1.75072622494301E-17,0.133173232908623,2.29783682517487E-17,1.1737019149322E-17,1.19265751834896E-17,9.39095783599226E-03,3.69813026486676E-17,1.23998052580162E-17,5.2177918075664E-17,9.14999159985422E-04,4.91350028069904E-18,2.48620976814382E-17,1.50717593749357E-17,4.15025945684922E-04
2024-11-13 00:50:59.938656,294,7.00665653968757E-18,2.70828686159346E-17,0.132969666007464,1.45771191703402E-17,7.28955720361318E-18,1.3993882037944E-17,8.8857266044305E-03,3.81757441403476E-17,9.17128441072984E-18,3.61748416664896E-17,1.10969877843053E-03,5.31462431647576E-18,2.03320557583511E-17,1.04650453708816E-17,4.22498400824323E-04
